video_id,premise,hypothesis,pair_type
trial_truth_045,"At Ravenscroft, they were both lifers for the class of 2005.","And Nicole and Megan had been in the band together for, I think from like seventh grade to tenth grade.",windowed_5
trial_truth_045,"At Ravenscroft, they were both lifers for the class of 2005.","And no, excuse me, basketball from seventh to tenth.",windowed_5
trial_truth_045,"At Ravenscroft, they were both lifers for the class of 2005.",And then in the band together from fourth to 12th.,windowed_5
trial_truth_045,And I had actually taught Nicole in sophomore English.,"And Nicole and Megan had been in the band together for, I think from like seventh grade to tenth grade.",windowed_5
trial_truth_045,And I had actually taught Nicole in sophomore English.,"And no, excuse me, basketball from seventh to tenth.",windowed_5
trial_truth_045,And I had actually taught Nicole in sophomore English.,And then in the band together from fourth to 12th.,windowed_5
trial_truth_045,"And Nicole and Megan had been in the band together for, I think from like seventh grade to tenth grade.","And no, excuse me, basketball from seventh to tenth.",windowed_5
trial_truth_045,"And Nicole and Megan had been in the band together for, I think from like seventh grade to tenth grade.",And then in the band together from fourth to 12th.,windowed_5
trial_truth_045,"And no, excuse me, basketball from seventh to tenth.",And then in the band together from fourth to 12th.,windowed_5
trial_truth_046,were at the taller table there in the walkway.,"We were, of course, there now we're all over the place, running around taking pictures inside the house outside, capturing as much as possible, and they kind of stopped me and started talking to me.",windowed_5
trial_truth_046,were at the taller table there in the walkway.,"And the two girls and the two guys that have been drinking were trying to say step to me, and I've had it in existence.",windowed_5
trial_truth_046,were at the taller table there in the walkway.,"They were telling me how many, they were amazed, how many pictures we were taking and all this stuff, but most of what they said was not really understandable.",windowed_5
trial_truth_046,"We were, of course, there now we're all over the place, running around taking pictures inside the house outside, capturing as much as possible, and they kind of stopped me and started talking to me.","And the two girls and the two guys that have been drinking were trying to say step to me, and I've had it in existence.",windowed_5
trial_truth_046,"We were, of course, there now we're all over the place, running around taking pictures inside the house outside, capturing as much as possible, and they kind of stopped me and started talking to me.","They were telling me how many, they were amazed, how many pictures we were taking and all this stuff, but most of what they said was not really understandable.",windowed_5
trial_truth_046,"And the two girls and the two guys that have been drinking were trying to say step to me, and I've had it in existence.","They were telling me how many, they were amazed, how many pictures we were taking and all this stuff, but most of what they said was not really understandable.",windowed_5
trial_truth_047,"I asked him instinctively, so you're not going to drive anywhere right?","And I said, are you just going to stay here, so I'm going to pick you up and he said yes.",windowed_5
trial_truth_047,"I asked him instinctively, so you're not going to drive anywhere right?",I have a personal connection with that because my grandfather was killed by a drunk driver.,windowed_5
trial_truth_047,"I asked him instinctively, so you're not going to drive anywhere right?","So whenever it comes to anyone that's intoxicated that you know could have the possibility of driving, I was just like, you are not going to go anywhere.",windowed_5
trial_truth_047,"I asked him instinctively, so you're not going to drive anywhere right?",And so I had a moment of making sure that he was going to stay in the vicinity.,windowed_5
trial_truth_047,"I asked him instinctively, so you're not going to drive anywhere right?",So I asked him and he said yes.,windowed_5
trial_truth_047,"And I said, are you just going to stay here, so I'm going to pick you up and he said yes.",I have a personal connection with that because my grandfather was killed by a drunk driver.,windowed_5
trial_truth_047,"And I said, are you just going to stay here, so I'm going to pick you up and he said yes.","So whenever it comes to anyone that's intoxicated that you know could have the possibility of driving, I was just like, you are not going to go anywhere.",windowed_5
trial_truth_047,"And I said, are you just going to stay here, so I'm going to pick you up and he said yes.",And so I had a moment of making sure that he was going to stay in the vicinity.,windowed_5
trial_truth_047,"And I said, are you just going to stay here, so I'm going to pick you up and he said yes.",So I asked him and he said yes.,windowed_5
trial_truth_047,I have a personal connection with that because my grandfather was killed by a drunk driver.,"So whenever it comes to anyone that's intoxicated that you know could have the possibility of driving, I was just like, you are not going to go anywhere.",windowed_5
trial_truth_047,I have a personal connection with that because my grandfather was killed by a drunk driver.,And so I had a moment of making sure that he was going to stay in the vicinity.,windowed_5
trial_truth_047,I have a personal connection with that because my grandfather was killed by a drunk driver.,So I asked him and he said yes.,windowed_5
